Epoch,Training Error,Testing Error
66,1.6232073903665878e-05,1.4365568858920597e-05
67,1.4986035239417106e-05,1.5576353689539246e-05
68,1.5337007425841875e-05,1.3252889402792789e-05
69,1.6977748600766063e-05,1.2618809705600142e-05
70,1.4817882401985116e-05,1.786593384167645e-05
71,1.4413120879908092e-05,1.3493659025698435e-05
72,1.4417907550523523e-05,1.3260573723528069e-05
73,1.4469631423708051e-05,1.5149413229664788e-05
74,1.593394517840352e-05,1.2702003004960716e-05
75,1.3541965927288402e-05,1.4131181160337292e-05
76,1.4434905097004957e-05,1.952001912286505e-05
77,1.4976114471210167e-05,1.2354917998891324e-05
78,1.3275718629301991e-05,1.2993784366699401e-05
79,1.3756753105553798e-05,1.2920514564029872e-05
80,1.5180124137259554e-05,1.7517231754027307e-05
81,1.2890663128928281e-05,1.717715167615097e-05
82,1.4249909327190835e-05,1.2787446394213475e-05
83,1.2780876204487868e-05,1.3109393876220565e-05
84,1.3579052392742597e-05,1.2401024832797702e-05
85,1.300780877500074e-05,1.2708850590570364e-05
86,1.4059636669117026e-05,1.1325168088660575e-05
87,1.285346024815226e-05,1.3514572856365703e-05
88,1.2238489034643862e-05,1.3837576261721551e-05
89,1.3145702723704744e-05,1.1029911547666416e-05
90,1.2003931260551326e-05,1.1021670616173651e-05
91,1.2434822565410286e-05,1.1949729014304467e-05
92,1.2998402780795004e-05,1.107472326111747e-05
93,1.1265176908636931e-05,1.1802736480603926e-05
94,1.209179845318431e-05,1.0845634278666694e-05
95,1.15677221401711e-05,1.0889959412452299e-05
96,1.1896674550371245e-05,1.1511583579704165e-05
97,1.1877627912326716e-05,1.057725603459403e-05
98,1.1245462701481301e-05,9.98723044176586e-06
99,1.0542795280343853e-05,1.4306882803793997e-05
100,1.0953505807265174e-05,1.032415184454294e-05
101,1.0827730875462294e-05,1.0613956874294672e-05
102,1.056875134963775e-05,1.568221705383621e-05
103,1.0648526767909061e-05,1.0165721505472902e-05
104,1.0125878361577634e-05,1.049980528478045e-05
105,1.0266906429023948e-05,2.2546659238287248e-05
106,9.95619484456256e-06,1.0464613296790048e-05
107,9.756141480465885e-06,1.034605156746693e-05
108,9.757256520970259e-06,1.0418625606689602e-05
109,9.544675776851363e-06,8.738780707062688e-06
110,9.047558705788106e-06,1.1658320545393508e-05
111,9.247115485777613e-06,8.360544597962871e-06
112,8.994906238513067e-06,8.191751476260833e-06
113,9.181345376418903e-06,8.384970897168387e-06
114,8.603267815487925e-06,8.129743946483359e-06
115,8.473879461234901e-06,7.818222911737394e-06
116,8.426864042121451e-06,8.07227388577303e-06
117,8.67788457981078e-06,1.2790144864993636e-05
118,7.993732651812024e-06,7.674166226934176e-06
119,8.678805897943676e-06,8.877315849531442e-06
120,7.3614764914964326e-06,7.575503332191147e-06
121,7.635455403942615e-06,9.09258051251527e-06
122,7.809658200130798e-06,7.130274298106087e-06
123,7.404317329928745e-06,7.0470950959133916e-06
124,7.45784018363338e-06,6.965044576645596e-06
125,7.171730885602301e-06,7.4354470598336775e-06
126,7.238563284772681e-06,6.722958005411783e-06
127,6.868069249321707e-06,6.742221557942685e-06
128,7.469282536476385e-06,7.052960427245125e-06
129,6.456610208260827e-06,6.751828095730161e-06
130,6.61002650303999e-06,6.650073828495806e-06
131,6.6681764110398944e-06,8.373762284463737e-06
132,6.487942300736904e-06,6.61769081489183e-06
133,6.3892152866174e-06,8.91035142558394e-06
134,6.324144123937003e-06,6.7303626565262675e-06
135,6.32807177680661e-06,5.823757874168223e-06
136,5.9271160353091545e-06,6.078287697164342e-06
137,5.993939339532517e-06,7.311484750971431e-06
138,5.916360805713339e-06,6.055881385691464e-06
139,5.804463853564812e-06,6.047635906725191e-06
140,5.7483625823806506e-06,7.707424629188608e-06
141,5.623121523967711e-06,5.719017735827947e-06
142,5.593138666881714e-06,5.529618647415191e-06
143,5.439148935693083e-06,5.4122647270560265e-06
144,5.498316568264272e-06,5.431007139122812e-06
145,5.221734681981616e-06,5.9210478866589256e-06
146,5.249633886705851e-06,5.147524461790454e-06
147,5.210113613429712e-06,5.2352775128383655e-06
148,5.133504146215273e-06,6.909984222147614e-06
149,4.992305093765026e-06,4.857548447034787e-06
150,5.009054802940227e-06,4.8211159082711674e-06
151,4.844578143092804e-06,4.937512585456716e-06
152,4.8470460569660645e-06,4.796095254278043e-06
153,4.840394467464648e-06,4.961176728102146e-06
154,4.71209659735905e-06,4.685069598053815e-06
155,4.644151431421051e-06,4.759740022564074e-06
156,4.622962023859145e-06,4.6888721954019275e-06
157,4.611191798176151e-06,4.599191015586257e-06
158,4.45937712356681e-06,4.499941951507935e-06
159,4.473739863897208e-06,4.445374543138314e-06
160,4.384001840662677e-06,4.36445361629012e-06
161,4.376715423859423e-06,5.769004474132089e-06
162,4.366162556834752e-06,4.444208570930641e-06
163,4.242320301273139e-06,4.252289727446623e-06
164,4.210712631902425e-06,4.295524377084803e-06
165,4.163248831901001e-06,4.176058155280771e-06
166,4.1761754800972994e-06,4.138427357247565e-06
167,4.124633960600477e-06,4.14751502830768e-06
168,4.0737713788985275e-06,4.140206328884233e-06
169,4.033616733067902e-06,4.135627932555508e-06
170,4.029877345601562e-06,4.008872110716766e-06
171,3.987174295616569e-06,4.040303338115336e-06
172,3.933322659577243e-06,3.982748694397742e-06
173,3.899116563843563e-06,3.9641377043153625e-06
174,3.862136054522125e-06,3.958513389079599e-06
175,3.866390215989668e-06,3.865461167151807e-06
176,3.834812105196761e-06,3.91779803976533e-06
177,3.7920253816992044e-06,3.877783910866128e-06
178,3.762589358302648e-06,3.8398084143409505e-06
179,3.7475092540262267e-06,3.795301154241315e-06
180,3.717394747582148e-06,3.7953454921080265e-06
181,3.6980184177082265e-06,3.726827799255261e-06
182,3.677477479868685e-06,3.7334302760427818e-06
183,3.6571173041011207e-06,3.717107119882712e-06
184,3.6338853988127084e-06,3.732456207217183e-06
185,3.621441464929376e-06,3.6669362089014612e-06
186,3.5985706290375674e-06,3.646977120297379e-06
187,3.581535111152334e-06,3.630194669312914e-06
188,3.5605166885943618e-06,3.6167336929793237e-06
189,3.5482134990161285e-06,3.6044341413798975e-06
190,3.5341406601219205e-06,3.587539140426088e-06
191,3.525015245031682e-06,3.583355237424257e-06
192,3.508487907311064e-06,3.564482767615118e-06
193,3.4938743738166522e-06,3.5500308968039462e-06
194,3.484869694148074e-06,3.543195589372772e-06
195,3.4741049148578895e-06,3.5336584005563054e-06
196,3.464333758529392e-06,3.523181931086583e-06
197,3.4544275422376813e-06,3.5199605008529034e-06
198,3.4470222090021707e-06,3.5079278859484475e-06
199,3.4397824038023828e-06,3.5018642847717274e-06
200,3.434220161580015e-06,3.4974239042639965e-06
201,3.4305869576201076e-06,3.492625182843767e-06
202,3.4274469271622365e-06,3.4908032375824405e-06
203,3.4252461773576215e-06,3.487164349280647e-06
204,3.423213456699159e-06,3.4854240311688045e-06
205,3.4188758490927285e-06,3.482119154796237e-06
206,3.4167919693572912e-06,3.4792394671967486e-06
207,3.4139279705414083e-06,3.475378434814047e-06
208,3.4108654745068634e-06,3.4720974326774012e-06
209,3.408708153074258e-06,3.470212050160626e-06
210,3.40555948241672e-06,3.4664587929000845e-06
211,3.400294644961832e-06,3.462997483438812e-06
212,3.3979147247009678e-06,3.4596066598169273e-06
213,3.3950309443753213e-06,3.455683099673479e-06
214,3.3914745927177137e-06,3.4541983495728346e-06
215,3.3880364753713366e-06,3.4495476484153187e-06
216,3.384164756425889e-06,3.4472823244868778e-06
217,3.3804790291469544e-06,3.4448880796844605e-06
