Epoch,Training Error,Testing Error
56,2.106124611600535e-06,2.0799900539714145e-06
57,2.069692982331617e-06,1.984698883461533e-06
58,2.0259039956727065e-06,1.979391527129337e-06
59,1.9614390112110414e-06,2.0505633528955514e-06
60,1.9200642782379873e-06,1.9356721168151125e-06
61,1.9496947061270475e-06,1.8690373053686926e-06
62,1.9090555269940523e-06,1.9219305613660254e-06
63,1.8410059965390246e-06,1.829964844546339e-06
64,1.8575827880340512e-06,1.7416905393474735e-06
65,1.8344564978178823e-06,1.7471166984250885e-06
66,1.7249031998289865e-06,1.6899011825444177e-06
67,1.7749234757502563e-06,1.7085302488339948e-06
68,1.6782269085524604e-06,1.8726090047493926e-06
69,1.7117672541644424e-06,1.610061644896632e-06
70,1.664865635575552e-06,1.8925831000160542e-06
71,1.6502661992490175e-06,1.6462404346384574e-06
72,1.5793278862474835e-06,1.5475909549422795e-06
73,1.5544296729785856e-06,1.5356779385911068e-06
74,1.5541357925030752e-06,1.8467511608832865e-06
75,1.529590917925816e-06,1.5525286016782047e-06
76,1.5518752434218186e-06,1.4937259038561024e-06
77,1.485228494857438e-06,1.4365582501341123e-06
78,1.5649295619368786e-06,1.8001898069996969e-06
79,1.4527765870298026e-06,1.3986035583002376e-06
80,1.3891437902202597e-06,1.3903839999329648e-06
81,1.4354747008837876e-06,1.2989302149435389e-06
82,1.3386974160312093e-06,1.3842359294358175e-06
83,1.3621681773656746e-06,1.32311572542676e-06
84,1.3121467645760276e-06,1.2685770798270823e-06
85,1.3787873740511714e-06,1.2448183497326681e-06
86,1.2727069815809955e-06,1.2706764209724497e-06
87,1.2732336927001597e-06,1.2585388731167768e-06
88,1.231671831192216e-06,1.2079251519026002e-06
89,1.2175291885796469e-06,1.1690937071762164e-06
90,1.2191821952001192e-06,1.4131030638964148e-06
91,1.1780517752413289e-06,1.1487212532301783e-06
92,1.1628119409579085e-06,1.1330994311720133e-06
93,1.2333875929471105e-06,1.322159732808359e-06
94,1.158603822659643e-06,1.07387563730299e-06
95,1.1164264606122742e-06,1.159798330263584e-06
96,1.0876597116293851e-06,1.1495644685055595e-06
97,1.0544285942160059e-06,1.060612703440711e-06
98,1.0502668601475307e-06,1.0278243962602573e-06
99,1.0282558378094109e-06,1.0279565003656899e-06
100,1.0730824442362064e-06,9.729775456435164e-07
101,9.994454330808367e-07,9.327253565061255e-07
102,9.979323749575997e-07,1.0141834536625538e-06
103,9.720168918647687e-07,9.469225119573821e-07
104,9.823045274970355e-07,9.142908083958901e-07
105,9.850125479715643e-07,9.307068467023782e-07
106,9.53396636305115e-07,9.082975793717196e-07
107,9.281592383558745e-07,9.175943205264048e-07
108,9.492492267781927e-07,1.0417251132821548e-06
109,9.311828534919186e-07,8.688169259585266e-07
110,8.981352834780409e-07,9.193672099172545e-07
111,9.016209787660046e-07,8.577060270908987e-07
112,8.669601356814383e-07,8.551655810151715e-07
113,8.682943075655203e-07,8.889205673767719e-07
114,8.811957741272636e-07,8.332671086463961e-07
115,8.442917760476121e-07,8.399745752285526e-07
116,8.435711151832948e-07,7.957489742693724e-07
117,8.347594189217489e-07,7.898544254203443e-07
118,8.143016430040007e-07,8.121043606479361e-07
119,8.572128535888623e-07,8.555621775485633e-07
120,7.910769568297837e-07,7.524193961216952e-07
121,8.161582627508324e-07,7.557455887763354e-07
122,7.57634097681148e-07,7.342957246692094e-07
123,7.573540301564208e-07,7.400089998554904e-07
124,7.463088991244149e-07,7.677221560697944e-07
125,7.498001650674269e-07,7.334638212341815e-07
126,7.455016088897537e-07,7.507831583097868e-07
127,7.339970125030959e-07,7.724316333224124e-07
128,7.47874196349585e-07,6.722653438373527e-07
129,7.078949693095637e-07,6.770195568606141e-07
130,7.078829753481841e-07,6.683751507807756e-07
131,6.954916216272977e-07,6.752577519364422e-07
132,6.837424280092819e-07,6.826713274676877e-07
133,6.741256584064104e-07,6.525580715788237e-07
134,6.601676432183012e-07,6.307874969024851e-07
135,6.55782969261054e-07,6.30328941042535e-07
136,6.993697070356575e-07,6.868706918794487e-07
137,6.67612539473339e-07,6.553301545864088e-07
138,6.48545210424345e-07,6.620377916988218e-07
139,6.380360559887777e-07,6.204106171026069e-07
140,6.306370323727606e-07,6.532877137033211e-07
141,6.390148428181419e-07,6.865244586151675e-07
142,6.298187145148404e-07,5.913559562031878e-07
143,6.050149181646702e-07,5.871035000382108e-07
144,6.033613999534282e-07,5.802053237857763e-07
145,5.963282205811993e-07,5.71691089135129e-07
146,5.855034146406979e-07,5.546665420297359e-07
147,5.926102630837704e-07,6.229174118743686e-07
148,5.875566557733691e-07,5.711360131499532e-07
149,5.846964654665499e-07,6.945842869754415e-07
150,5.864491186002851e-07,5.578686455010029e-07
151,5.690868647434399e-07,5.52353412786033e-07
152,5.60694616069668e-07,5.473698934110871e-07
153,5.563449576584389e-07,5.483479412760062e-07
154,5.445438659990032e-07,5.415358259597269e-07
155,5.521232537830656e-07,5.772720896857209e-07
156,5.394531399360858e-07,5.632834927382646e-07
157,5.34665616669372e-07,5.179553568268602e-07
158,5.353172696231923e-07,5.152020889909181e-07
159,5.352053449314553e-07,5.286334499032819e-07
160,5.273591341392603e-07,5.163619789527729e-07
161,5.253594963505748e-07,5.148457944414986e-07
162,5.18397314408503e-07,5.112018470754265e-07
163,5.134339744472527e-07,5.118436661177839e-07
164,5.092942956252955e-07,5.045852162766096e-07
165,5.100059752294328e-07,5.033539309806656e-07
166,5.027226279707975e-07,5.017414537178411e-07
167,4.970484042132739e-07,4.940815188092529e-07
168,4.974895091436338e-07,4.952783001499483e-07
169,4.923076062368636e-07,4.970693794348335e-07
170,4.885222324446659e-07,4.770665782416472e-07
171,4.839591269956145e-07,4.924656309412967e-07
172,4.865727873948344e-07,4.6700236566721287e-07
173,4.78348567867215e-07,4.7033518058015034e-07
174,4.848619710173807e-07,4.991101150153554e-07
175,4.764382595112693e-07,4.7005269721012155e-07
176,4.675544005294796e-07,4.791107812707196e-07
177,4.634766810340807e-07,4.6799587494206207e-07
178,4.653260248232982e-07,4.593333642333164e-07
179,4.635658967799827e-07,4.58421396842823e-07
180,4.570329963371478e-07,4.5492123490475933e-07
181,4.5540238602370664e-07,4.6562576017095125e-07
182,4.5899267320237414e-07,4.5377396418189164e-07
183,4.5354195776781125e-07,4.629708030279289e-07
184,4.48541641162592e-07,4.426855753081327e-07
185,4.455320379292971e-07,4.59435625543847e-07
186,4.453127360193321e-07,4.392163646116387e-07
187,4.4009584598825313e-07,4.3858585740963463e-07
188,4.420711263719568e-07,4.579118240144453e-07
189,4.389575849472749e-07,4.377640721031639e-07
190,4.3773644620159757e-07,4.390099661577551e-07
191,4.3563977669691667e-07,4.348685820332321e-07
192,4.31867221095672e-07,4.28880525760178e-07
193,4.3000187588404515e-07,4.278004723801132e-07
194,4.295412452393066e-07,4.268411544217088e-07
195,4.2767609897964576e-07,4.3120019199704984e-07
196,4.266030941835197e-07,4.240784789999452e-07
197,4.242360773787368e-07,4.267058955065295e-07
198,4.228128318572999e-07,4.2413270762153843e-07
199,4.2077491002601164e-07,4.235242272443429e-07
200,4.2089513385690225e-07,4.2300359837099677e-07
201,4.195342739876651e-07,4.2091727436854853e-07
202,4.188111404346273e-07,4.2143582845710625e-07
203,4.1881284573719313e-07,4.2070189465448493e-07
204,4.1869517986015126e-07,4.225722136652621e-07
205,4.185597788364248e-07,4.2051362925121794e-07
206,4.185082786989369e-07,4.2012365497612336e-07
207,4.180671453468676e-07,4.2014951873170503e-07
208,4.1791574290073186e-07,4.191835500932939e-07
209,4.1806708850344876e-07,4.2208728245896054e-07
210,4.1780197079788195e-07,4.2028761981782736e-07
211,4.1785327198340383e-07,4.1948564444282965e-07
212,4.173420222741697e-07,4.1920321791621973e-07
213,4.168237239809969e-07,4.196103020603914e-07
214,4.178628500994819e-07,4.183840189853072e-07
215,4.165221696439403e-07,4.176287120571942e-07
216,4.1637974845798453e-07,4.183305577498686e-07
217,4.163151174907398e-07,4.176873176220397e-07
218,4.164597271483217e-07,4.1764707248148625e-07
219,4.157479907007655e-07,4.1879266632349754e-07
220,4.1676966588966025e-07,4.177867936050461e-07
221,4.1519592741678935e-07,4.1780739934438316e-07
222,4.1515201587571937e-07,4.1625310132076265e-07
223,4.1512396364851156e-07,4.1681829543449567e-07
224,4.1451266952208243e-07,4.165253812971059e-07
225,4.1470383393971133e-07,4.1662599414848955e-07
226,4.142470686474553e-07,4.180223527328053e-07
227,4.147445622493251e-07,4.164905931247631e-07
228,4.1414716633880744e-07,4.1638651282482897e-07
229,4.1363807667949004e-07,4.1566707409401715e-07
230,4.140829332754947e-07,4.149175936163374e-07
231,4.1277425566477177e-07,4.147498771089886e-07
232,4.1266730477218516e-07,4.143649618981726e-07
233,4.124367478652857e-07,4.1493166236250545e-07
234,4.124862869048229e-07,4.143063279116177e-07
235,4.122533141526219e-07,4.1351310642312455e-07
236,4.1168257780554995e-07,4.148332664044574e-07
237,4.1177298726324807e-07,4.129202011426969e-07
238,4.115220235689776e-07,4.128644945922133e-07
239,4.112906424325047e-07,4.1338523715239717e-07
240,4.1098203951150936e-07,4.153488077918155e-07
241,4.1162434172292706e-07,4.124041765862785e-07
242,4.105791617803334e-07,4.127693387090403e-07
243,4.0974163084683823e-07,4.1279011497863394e-07
244,4.0986876115312043e-07,4.126094665934943e-07
245,4.099668728940742e-07,4.1230700276173593e-07
246,4.0894894937082427e-07,4.129231854221871e-07
247,4.099344437236141e-07,4.1177707998940605e-07
248,4.091776304449013e-07,4.121822883007553e-07
249,4.0920505739450164e-07,4.107938877950801e-07
250,4.0850846971807186e-07,4.117271146242274e-07
251,4.0874783735489473e-07,4.1224430447073246e-07
252,4.091066045930347e-07,4.1270288875239203e-07
253,4.085694627065095e-07,4.10245661441877e-07
254,4.0761796071819845e-07,4.0973648651743133e-07
255,4.0789026911625115e-07,4.1129624150926247e-07
256,4.0788597743812716e-07,4.0953017332867603e-07
257,4.06930439567077e-07,4.088826131010137e-07
258,4.0676644630366354e-07,4.096091288374737e-07
259,4.0641683085596014e-07,4.091648975190765e-07
260,4.065403516051447e-07,4.1000677697411447e-07
261,4.066720009632263e-07,4.088235527888173e-07
262,4.0566376924289216e-07,4.090360903319379e-07
263,4.059266984768328e-07,4.08195603540662e-07
264,4.05125177849186e-07,4.073214086020016e-07
265,4.0520075117456145e-07,4.0875096374293207e-07
266,4.0546228774474e-07,4.0817846524987544e-07
267,4.052973849866248e-07,4.060467233557574e-07
268,4.047758466185769e-07,4.0687544355932914e-07
269,4.0368806253354705e-07,4.066990868523135e-07
270,4.043161254685401e-07,4.070787156251754e-07
271,4.045997457069461e-07,4.0746280660641787e-07
272,4.0353523900193977e-07,4.061182323766843e-07
273,4.031971627682651e-07,4.0761233321973123e-07
274,4.0317215166396636e-07,4.0688453850634687e-07
275,4.032636979900417e-07,4.0535948642173025e-07
276,4.039963812374481e-07,4.0594130723548005e-07
277,4.019717891878827e-07,4.062688105932466e-07
278,4.0240672660729615e-07,4.055221722865099e-07
279,4.018220636226033e-07,4.063543599386321e-07
280,4.0243475041279453e-07,4.041576460167562e-07
281,4.015953720681864e-07,4.040716419240198e-07
282,4.0171448745240923e-07,4.04650648988536e-07
283,4.0134520418178e-07,4.0354697716793453e-07
284,4.0146585433831206e-07,4.052329529713461e-07
285,4.013516559098207e-07,4.044112813517131e-07
286,4.010500163076358e-07,4.0277234347740887e-07
287,4.005915741345234e-07,4.044163972594106e-07
288,4.0098021258927474e-07,4.024632573873532e-07
289,3.998062538812519e-07,4.0263967093778774e-07
290,4.0041092574938375e-07,4.0321364735973475e-07
291,3.9960886510925775e-07,4.0228061948255345e-07
292,3.993854136297159e-07,4.014351304704178e-07
293,3.9921710026646906e-07,4.0228380271400965e-07
294,3.9949003394212923e-07,4.032137042031536e-07
295,3.9909929228088004e-07,4.017208254936122e-07
296,3.988238859164994e-07,4.0177724258683156e-07
297,3.9774766946720774e-07,4.020806159132917e-07
298,3.981266161190433e-07,4.014314072264824e-07
299,3.978223901413003e-07,4.0085745922624483e-07
300,3.9771609294803056e-07,4.012916576812131e-07
301,3.9758333514328115e-07,4.0012255908550287e-07
302,3.9710741361886903e-07,4.0083253338707436e-07
303,3.9756454839334765e-07,4.002415892045974e-07
304,3.96780933442642e-07,4.010869076864765e-07
305,3.967752491007559e-07,4.0005076584748167e-07
306,3.963407664286933e-07,3.98790575673047e-07
307,3.95777533412911e-07,3.998247564140911e-07
308,3.956326395382348e-07,4.018118886506272e-07
309,3.9588854860994616e-07,3.998223974122084e-07
310,3.955688896439824e-07,3.9863161305220274e-07
311,3.9598660350748105e-07,3.990155050814792e-07
312,3.950196116875304e-07,3.9859094158600783e-07
313,3.9553052033625136e-07,3.982155760695605e-07
314,3.948855464841472e-07,3.966834754010051e-07
315,3.949157587612717e-07,3.984962120284763e-07
316,3.9455301248381147e-07,4.010184113667492e-07
317,3.9369024307234213e-07,3.963707513321424e-07
318,3.941334796309093e-07,3.967828092754644e-07
319,3.9353909642159124e-07,3.975327160787856e-07
320,3.9350126712633937e-07,3.968141584209661e-07
321,3.9309804833465023e-07,3.9626920056434756e-07
322,3.9323799683188554e-07,3.9693776443527895e-07
323,3.9323163036897313e-07,3.9664365658609313e-07
324,3.9270705087801616e-07,3.9651811789553904e-07
325,3.925480882571719e-07,3.970909290273994e-07
326,3.924639315755485e-07,3.96127916246769e-07
327,3.9231153436958266e-07,3.960581409501174e-07
328,3.919737423530023e-07,3.9567729004374996e-07
329,3.911955843705073e-07,3.9572225318806886e-07
330,3.917335789083154e-07,3.945641822156176e-07
331,3.9093418990887585e-07,3.9520119798908127e-07
332,3.913283421752567e-07,3.947562561279483e-07
333,3.910652992544783e-07,3.9462517520405527e-07
334,3.904428922396619e-07,3.938669976832898e-07
335,3.904656296072062e-07,3.9547995811517467e-07
336,3.9053793443599716e-07,3.957032959078788e-07
337,3.9016586583784374e-07,3.9483416003349703e-07
338,3.8944739344515256e-07,3.9394808482029475e-07
339,3.8992993722786196e-07,3.9376561744575156e-07
340,3.893794939813233e-07,3.9244088156920043e-07
341,3.8894765452823776e-07,3.92121705772297e-07
342,3.892740210176271e-07,3.93311722746148e-07
343,3.8896604337423923e-07,3.926632246020745e-07
344,3.884371722051583e-07,3.9234313931046927e-07
345,3.8851715089549543e-07,3.919657842743618e-07
346,3.8807547753094696e-07,3.914356625500659e-07
347,3.878496954712318e-07,3.914028354756738e-07
348,3.8790673784205865e-07,3.9278006624954287e-07
349,3.872948752814409e-07,3.9141329466474417e-07
350,3.876287735238293e-07,3.906957886101736e-07
351,3.8705655924786697e-07,3.912131774086447e-07
352,3.875874767800269e-07,3.9115397498790117e-07
353,3.8677310953971755e-07,3.897793590112997e-07
354,3.8662065549033287e-07,3.8991686324152397e-07
355,3.8620734699179593e-07,3.903501522017905e-07
356,3.865058886276529e-07,3.9051147382451745e-07
357,3.859149160234665e-07,3.9023083786560164e-07
358,3.858142179069546e-07,3.899650096172991e-07
359,3.8567986848647706e-07,3.9022560827106645e-07
360,3.856181081118848e-07,3.9049811562108516e-07
361,3.850124699056323e-07,3.88603893952677e-07
362,3.852201757581497e-07,3.9090033965294424e-07
363,3.850062171295576e-07,3.890079938173585e-07
364,3.8415387848544924e-07,3.881576162712008e-07
365,3.8449266526185966e-07,3.881482655287982e-07
366,3.839151929696527e-07,3.8796804346930003e-07
367,3.8445725181190937e-07,3.8893512055437895e-07
368,3.8411826608353294e-07,3.878384688960068e-07
369,3.8308243688334187e-07,3.874435776651808e-07
370,3.8352467868207896e-07,3.8725892181901145e-07
371,3.8319953432619513e-07,3.878187158079527e-07
372,3.827872774309071e-07,3.8694466297783947e-07
373,3.8317020312206296e-07,3.8763451470913424e-07
374,3.8252872514021874e-07,3.8645788436042494e-07
375,3.82125136866307e-07,3.864359712224541e-07
376,3.8275149449873425e-07,3.8756368780923367e-07
377,3.8222083276195917e-07,3.860985202663869e-07
378,3.81593025622351e-07,3.85248853262965e-07
379,3.8136377611408534e-07,3.8623383602498507e-07
380,3.816560649738676e-07,3.865502833377832e-07
381,3.814233764387609e-07,3.870716227538651e-07
382,3.8115169331831567e-07,3.8616016695414146e-07
383,3.809092277151649e-07,3.843042577500455e-07
384,3.809511213148653e-07,3.85280287673595e-07
385,3.810224598055356e-07,3.84387163876454e-07
386,3.8062313478803844e-07,3.85231089694571e-07
387,3.800234082973475e-07,3.85140424441488e-07
388,3.80049328896348e-07,3.846016909392347e-07
389,3.798490979534108e-07,3.831650872143655e-07
390,3.7989127577020554e-07,3.8416482084357995e-07
391,3.793415714881121e-07,3.839678868189367e-07
392,3.797880481215543e-07,3.846671177143435e-07
393,3.786526292515191e-07,3.842069418169558e-07
394,3.793056748691015e-07,3.8338771446433384e-07
395,3.7845748579456995e-07,3.825337557827879e-07
396,3.786373952152644e-07,3.8289454096229747e-07
397,3.778459642944654e-07,3.8287711845441663e-07
398,3.7767131289001554e-07,3.823609802111605e-07
399,3.7810806929883256e-07,3.8236055388551904e-07
400,3.7782407957820396e-07,3.8203012309168116e-07
401,3.774560752844991e-07,3.8301101312754326e-07
402,3.770195178276481e-07,3.810501993939397e-07
403,3.772252057387959e-07,3.81185856213051e-07
404,3.769867191749654e-07,3.808574717822921e-07
405,3.765653957543691e-07,3.812025681781961e-07
406,3.7680186437683005e-07,3.80846302050486e-07
407,3.76360418385957e-07,3.811549049714813e-07
408,3.760051754397864e-07,3.8245750033638615e-07
409,3.757557749395346e-07,3.7975826217007125e-07
410,3.757824913463992e-07,3.814176068317465e-07
411,3.763364873066166e-07,3.8066119145696575e-07
412,3.754629744889826e-07,3.7864697333134245e-07
413,3.7525225593526557e-07,3.817795288796333e-07
414,3.751292467768508e-07,3.7911968320258893e-07
415,3.751404733520758e-07,3.7951093645460787e-07
416,3.7457667190210486e-07,3.7919289752608165e-07
417,3.7522215734497877e-07,3.7816116105204856e-07
418,3.7496900517908216e-07,3.7933051544314367e-07
419,3.741811838153808e-07,3.7799756569256715e-07
420,3.7402989505608275e-07,3.779246071644593e-07
421,3.7384228335213265e-07,3.8024643345124787e-07
422,3.7346191561482556e-07,3.7731851421085594e-07
423,3.7383642847999e-07,3.793337270963093e-07
424,3.739095575383544e-07,3.7771329175484425e-07
425,3.733526057203562e-07,3.795314285071072e-07
426,3.72682336546859e-07,3.7831389931852755e-07
427,3.7262574892338307e-07,3.768616636534716e-07
428,3.723566237567866e-07,3.7683230402763e-07
429,3.7267921015882166e-07,3.770404930492077e-07
430,3.7243728456815006e-07,3.7749694570266e-07
431,3.724141492966737e-07,3.7696162280553835e-07
432,3.7225029814180743e-07,3.7639549077539414e-07
433,3.715705929607793e-07,3.7554164578068594e-07
434,3.715447007834882e-07,3.764321832022688e-07
435,3.716332912517828e-07,3.7699658150813775e-07
436,3.7118232398825057e-07,3.7659674489987083e-07
437,3.711865588229557e-07,3.751323447431787e-07
438,3.7084680570842465e-07,3.7529002838709857e-07
439,3.70582228015337e-07,3.7462132240762003e-07
440,3.70247164482862e-07,3.7594566038023913e-07
441,3.70373754776665e-07,3.745334993254801e-07
442,3.7051793810860545e-07,3.74532106661718e-07
443,3.6998977748226025e-07,3.746644097191165e-07
444,3.70513419056806e-07,3.748079677734495e-07
445,3.6920053503308736e-07,3.777618360345514e-07
446,3.69163529967409e-07,3.751322594780504e-07
447,3.6933636238245526e-07,3.738505540695769e-07
448,3.688188883188559e-07,3.7517651207963354e-07
449,3.6887288956677367e-07,3.742429726116825e-07
450,3.688995491302194e-07,3.729909110461449e-07
451,3.689056313760375e-07,3.735962081918842e-07
452,3.684006628645875e-07,3.7257731833051366e-07
453,3.679021460811782e-07,3.726824218119873e-07
454,3.6754778420799994e-07,3.7346367776081024e-07
455,3.6766016364708776e-07,3.73528507680021e-07
456,3.680086138047045e-07,3.72978831819637e-07
457,3.679645885767968e-07,3.727694490862632e-07
458,3.671724186915526e-07,3.719268022450706e-07
459,3.671223396395362e-07,3.739339149433363e-07
460,3.6666097003035247e-07,3.722075234691147e-07
461,3.6665130664914614e-07,3.710383111865667e-07
462,3.6614503073906235e-07,3.7100693361935555e-07
463,3.660657341697515e-07,3.7123317042642157e-07
464,3.661443201963266e-07,3.7092101479174744e-07
465,3.6578177287083236e-07,3.714729643888859e-07
466,3.65625510312384e-07,3.7277297337823256e-07
467,3.663492407213198e-07,3.706793165747513e-07
468,3.655964349036367e-07,3.7179441392254375e-07
469,3.6502177636066335e-07,3.7077930414852744e-07
470,3.64872050795384e-07,3.703152344769478e-07
471,3.650634425866883e-07,3.707307314471109e-07
472,3.647838013876026e-07,3.6942535075468186e-07
473,3.6462287766880763e-07,3.707195332935953e-07
474,3.6432209071790567e-07,3.6961998262086126e-07
475,3.642992396635236e-07,3.7004016917308036e-07
476,3.640302850271837e-07,3.6881911569253134e-07
477,3.637584597981913e-07,3.698630735016195e-07
478,3.637145198354119e-07,3.703481468164682e-07
479,3.645076560587768e-07,3.689674201723392e-07
480,3.636445740085037e-07,3.6934184777237533e-07
481,3.634503400462563e-07,3.6924902246937563e-07
482,3.639720489445608e-07,3.6974549288970593e-07
483,3.6353554833112867e-07,3.681740849970083e-07
484,3.6304973605183477e-07,3.693763233059144e-07
485,3.624098781074281e-07,3.6935588809683395e-07
486,3.6296549410508305e-07,3.6796089375457086e-07
487,3.621474036208383e-07,3.673501112189115e-07
488,3.624089401910169e-07,3.6743131204275414e-07
489,3.6186997931508813e-07,3.670778312425682e-07
490,3.6139456938144576e-07,3.6800977909479116e-07
491,3.617446679982095e-07,3.6785638712899527e-07
492,3.6156842497803154e-07,3.6878395803796593e-07
493,3.609984275954048e-07,3.6723827179230284e-07
494,3.611453962548694e-07,3.6720425100611465e-07
495,3.608308247748937e-07,3.674396964470361e-07
496,3.60749027095153e-07,3.6782009260605264e-07
497,3.6098884947932675e-07,3.6627432109526126e-07
498,3.6077113918508985e-07,3.6503476508187305e-07
499,3.6012895066050987e-07,3.6534399328047584e-07
500,3.6008236747875344e-07,3.6627440636038955e-07
