Epoch,Training Error,Testing Error
201,1.3427218448214262e-07,1.4629995348514058e-07
202,1.338107438186853e-07,1.466761432311614e-07
203,1.3385592012582492e-07,1.4609872778237332e-07
204,1.3372905982578231e-07,1.465559194002708e-07
205,1.3383976238401374e-07,1.4626849065280112e-07
206,1.336872657020649e-07,1.4685276994441665e-07
207,1.3413311705789965e-07,1.460881549064652e-07
208,1.3324759606803127e-07,1.4587647001462756e-07
209,1.3319538538780762e-07,1.4538156278831593e-07
210,1.334772008476648e-07,1.4541870996254147e-07
211,1.3281962196742825e-07,1.4583059737560689e-07
212,1.3331991510767693e-07,1.4694029459860758e-07
213,1.333717705165327e-07,1.4485911492556625e-07
214,1.328337759787246e-07,1.453718994071096e-07
215,1.3261657727525744e-07,1.4506470336073107e-07
216,1.3258056696940912e-07,1.4483666177511623e-07
217,1.3250139829779073e-07,1.4482058929843333e-07
218,1.3267893450574775e-07,1.4493701883111498e-07
219,1.3207544213855726e-07,1.449551660925863e-07
220,1.3212762439707149e-07,1.454443463444477e-07
221,1.3210228644311428e-07,1.4458700547947956e-07
222,1.3223090888914157e-07,1.4536958303779102e-07
223,1.3181978886223078e-07,1.43676743391552e-07
224,1.3199047543821507e-07,1.4468628251051996e-07
225,1.314493545123696e-07,1.437530130488085e-07
226,1.3174188495668204e-07,1.435244456615692e-07
227,1.3138293297743076e-07,1.4457232566655875e-07
228,1.3151671396371967e-07,1.441991059891734e-07
229,1.3132070364463289e-07,1.4333191700188763e-07
230,1.3100104467866913e-07,1.4309405571566458e-07
231,1.311176731633168e-07,1.4292280070549168e-07
232,1.3082447480883275e-07,1.4326310804335662e-07
233,1.3059289472039382e-07,1.427933398190362e-07
234,1.312702266886845e-07,1.4286281668773881e-07
235,1.3036097357144172e-07,1.428266216407792e-07
236,1.3045840319136914e-07,1.4263856940033293e-07
237,1.2985846353785746e-07,1.4269049586346227e-07
238,1.2998322063140222e-07,1.421468311946228e-07
239,1.3000709486732376e-07,1.4256127656153694e-07
240,1.3003594290239562e-07,1.4192133335200197e-07
241,1.29716227093013e-07,1.4252867686082027e-07
242,1.2946483707310108e-07,1.417093500322153e-07
243,1.2947174354849267e-07,1.426376030622123e-07
244,1.2947752736636176e-07,1.4205659226718126e-07
245,1.292667661800806e-07,1.4292585603925545e-07
246,1.2931535309235187e-07,1.4113273039129126e-07
247,1.2917158187519817e-07,1.4165415507250145e-07
248,1.2873798027612793e-07,1.4142285920115683e-07
249,1.2883783995221165e-07,1.4185690133672324e-07
250,1.2872068566593953e-07,1.4170353779263678e-07
251,1.2874903632109636e-07,1.4088067246120772e-07
252,1.281007087072794e-07,1.4109231472048123e-07
253,1.2903967672173167e-07,1.4034532114237663e-07
254,1.2803150184481638e-07,1.4080357857437775e-07
255,1.2825678652461647e-07,1.410716237160159e-07
256,1.2801835680420481e-07,1.4051136076886905e-07
257,1.2780485292296362e-07,1.403547429390528e-07
258,1.2808609994863218e-07,1.4032573858457908e-07
259,1.2763631218604132e-07,1.400293285769294e-07
260,1.2754993861108233e-07,1.3944220711437083e-07
261,1.2741246280256746e-07,1.399932330059528e-07
262,1.277725800719054e-07,1.3975818546896335e-07
263,1.273037781857056e-07,1.395713695728773e-07
264,1.2706786378657853e-07,1.4029437522822263e-07
265,1.2688660433468613e-07,1.3926332087521587e-07
266,1.2690841799667396e-07,1.3891697392409696e-07
267,1.2699310047992185e-07,1.3902594275805313e-07
268,1.2633637425096822e-07,1.3885104976907314e-07
269,1.2657916670377745e-07,1.388010844038945e-07
270,1.264453430849244e-07,1.3860801573173376e-07
271,1.2655469561195787e-07,1.3825875555539824e-07
272,1.2601137200363155e-07,1.3906472418057092e-07
273,1.262072544250259e-07,1.3811619226089533e-07
274,1.263454265654218e-07,1.3816288912948949e-07
275,1.2555706518924126e-07,1.3844363877524302e-07
276,1.2573241292557213e-07,1.3807976984026027e-07
277,1.2580738939504954e-07,1.3756063310665922e-07
278,1.2563053530811885e-07,1.3772839224657218e-07
279,1.2577363861510094e-07,1.3788094577193988e-07
280,1.2572429852752975e-07,1.3768966766747326e-07
281,1.2567534213303588e-07,1.373568352391885e-07
282,1.248414207566384e-07,1.371793132420862e-07
283,1.2513332592334336e-07,1.398276907593754e-07
284,1.2544967376015848e-07,1.3711716917441663e-07
285,1.2484409239732486e-07,1.368107973576116e-07
286,1.246192198323115e-07,1.371020061924355e-07
287,1.2473006449909008e-07,1.3653472308305936e-07
288,1.2439042507139675e-07,1.3813053101330297e-07
289,1.2432576568244258e-07,1.3659847297731176e-07
290,1.242814704482953e-07,1.3828355349687627e-07
291,1.2452389341888193e-07,1.3607655091618653e-07
292,1.2414484729106334e-07,1.3680218557965418e-07
293,1.2406717075919005e-07,1.3636727658195014e-07
294,1.2417268635545042e-07,1.3593118808330473e-07
295,1.2352471401300136e-07,1.356706320621015e-07
296,1.238437903339218e-07,1.3517662011963694e-07
297,1.2353959277788817e-07,1.3618567606954457e-07
298,1.2323251041834737e-07,1.3567290579885594e-07
299,1.2327512877163826e-07,1.3551418476254184e-07
300,1.2327286924573855e-07,1.350766609675702e-07
301,1.2285183004223654e-07,1.3513617602711747e-07
302,1.23137922969363e-07,1.350786220655209e-07
303,1.2289284256894462e-07,1.354867578129415e-07
304,1.2295842566345527e-07,1.3514738839148777e-07
305,1.2278827909995016e-07,1.3467911230691243e-07
306,1.22987231065963e-07,1.3446525315430335e-07
307,1.2270083971088752e-07,1.355649885681487e-07
308,1.2226648493651737e-07,1.3435010259854607e-07
309,1.2232725055127958e-07,1.341752238204208e-07
310,1.2214016464895394e-07,1.3713216162614117e-07
311,1.221710590471048e-07,1.3421228572951804e-07
312,1.2243044977822137e-07,1.3422311440081103e-07
313,1.2181176600734034e-07,1.356481078573779e-07
314,1.2211231137371215e-07,1.3376623542171728e-07
315,1.2175233621292136e-07,1.3353434269447462e-07
316,1.2168074192686618e-07,1.3374196328186372e-07
317,1.2153265060987906e-07,1.3324525127700326e-07
318,1.2142717764618283e-07,1.3335844073480985e-07
319,1.2114621483760857e-07,1.335481698561125e-07
320,1.2166371732291736e-07,1.333676493686653e-07
321,1.2136635518800176e-07,1.3411069232915906e-07
322,1.2102108826184121e-07,1.3322274128313438e-07
323,1.2111470937270497e-07,1.335331063501144e-07
324,1.2109462943499238e-07,1.3336392612472991e-07
325,1.207442750228438e-07,1.3348402205792809e-07
326,1.206759350225184e-07,1.3353938754789851e-07
327,1.2059336995662306e-07,1.3224826034274884e-07
328,1.2063962628872105e-07,1.3282993904795148e-07
329,1.2029602203256218e-07,1.3228246587004833e-07
330,1.2038957208915235e-07,1.324950176240236e-07
331,1.2003680183170218e-07,1.3251280961412704e-07
332,1.199578321120498e-07,1.3166372525574843e-07
333,1.2013458672299748e-07,1.326214942309889e-07
334,1.199218360170562e-07,1.3149676192369952e-07
335,1.198956738335255e-07,1.3177142932363495e-07
336,1.2003674498828332e-07,1.3153369593510433e-07
337,1.195125776121131e-07,1.3133657716934977e-07
338,1.1962379176111426e-07,1.3118430786107638e-07
339,1.192369012414929e-07,1.3156521561086265e-07
340,1.1930727339404257e-07,1.316694948627628e-07
341,1.1910361052969165e-07,1.3212402905082854e-07
342,1.1945428468607133e-07,1.3137152166109445e-07
343,1.192816796447005e-07,1.3074193816464685e-07
344,1.187667564295225e-07,1.3080916971830447e-07
345,1.1896386808984971e-07,1.3069363546946988e-07
346,1.1865802207466913e-07,1.304881891428522e-07
347,1.185080051868681e-07,1.3033204027124157e-07
348,1.1887946982369613e-07,1.300423662087269e-07
349,1.1842086422575449e-07,1.3079903737889254e-07
350,1.183871276566606e-07,1.300431335948815e-07
351,1.1823043166714342e-07,1.3007800703235262e-07
352,1.1814662315146052e-07,1.3129186982041574e-07
353,1.181258966198584e-07,1.3062471282410115e-07
354,1.1778547559515573e-07,1.3041456270457275e-07
355,1.1783018294408976e-07,1.3005778498609288e-07
356,1.1773550312454972e-07,1.3002960486119264e-07
357,1.1772220886996365e-07,1.2997125509173202e-07
358,1.1777621722330878e-07,1.3003062804273213e-07
359,1.1779057018657113e-07,1.2930087223139708e-07
360,1.1725702364628887e-07,1.2981553254576284e-07
361,1.1740328886844509e-07,1.2933432458339666e-07
362,1.173244541519125e-07,1.2882141220416088e-07
363,1.1742142902448904e-07,1.2875436539161456e-07
364,1.1709786207347861e-07,1.291191722430085e-07
365,1.1707516733849843e-07,1.2886063416317484e-07
366,1.1680471345698606e-07,1.2896391865524492e-07
367,1.1656708664986581e-07,1.2923456438329595e-07
368,1.1703983204824908e-07,1.2842119190281664e-07
369,1.1652990394850349e-07,1.2874728838596639e-07
370,1.1662497456654819e-07,1.287336601762945e-07
371,1.1646753250715847e-07,1.2808295934974012e-07
372,1.1638744012998359e-07,1.2805595872578124e-07
373,1.1597512639127672e-07,1.2786281899934693e-07
374,1.1629501273091591e-07,1.2790114567451383e-07
375,1.1582989145608735e-07,1.2799691262443957e-07
376,1.162325560244426e-07,1.2800632021026104e-07
377,1.1589520454435842e-07,1.2764792245434364e-07
378,1.1580007708289486e-07,1.2769385193678318e-07
379,1.1594800497505275e-07,1.2767678470027022e-07
380,1.1581177972175283e-07,1.2686727757227345e-07
381,1.1552740630804692e-07,1.2797971749023418e-07
382,1.1535130539641614e-07,1.2833456253247277e-07
383,1.1563028579075763e-07,1.2700105855856236e-07
384,1.1508423369832599e-07,1.2807025484562473e-07
385,1.1517120412918302e-07,1.2710293617601565e-07
386,1.150260970916861e-07,1.267315070663244e-07
387,1.1513153452824554e-07,1.2737409349483642e-07
388,1.1468961247373954e-07,1.261576159095057e-07
389,1.1489385798313378e-07,1.2636928659048863e-07
390,1.1511379227613361e-07,1.2693278961251053e-07
391,1.1451473369561427e-07,1.2639246449452912e-07
392,1.1444669212323788e-07,1.2657289971684804e-07
393,1.1442571690167824e-07,1.2656376213726617e-07
394,1.1461130355883142e-07,1.2633348944746103e-07
395,1.1456408799404016e-07,1.256592838672077e-07
396,1.1426059387531495e-07,1.2655074499434704e-07
397,1.145950179193278e-07,1.2611599231604487e-07
398,1.1393762378020256e-07,1.2564794360514497e-07
399,1.1410204336925744e-07,1.2617589106866944e-07
400,1.1426838852912624e-07,1.2601704213466292e-07
401,1.1380864606280738e-07,1.2572783703035384e-07
402,1.1364970475824521e-07,1.2572216689932247e-07
403,1.1379364650565549e-07,1.2592519738063856e-07
404,1.1355042062177745e-07,1.250463412816316e-07
405,1.1381629860807152e-07,1.2493885037656582e-07
406,1.1334955019037807e-07,1.2609855559730931e-07
407,1.133619136339803e-07,1.246810086286132e-07
408,1.1352249629226208e-07,1.2518323444510315e-07
409,1.1350230977313913e-07,1.2438087537702813e-07
410,1.1292009816088466e-07,1.2440874286312464e-07
411,1.1293332136119716e-07,1.2452130704332376e-07
412,1.129868252291999e-07,1.2462554366265977e-07
413,1.1312119596595949e-07,1.2552226280604373e-07
414,1.1279961853460918e-07,1.2435425844614656e-07
415,1.1286380185993039e-07,1.2415364381013205e-07
416,1.127298503433849e-07,1.2430398044216417e-07
417,1.1250367037973774e-07,1.251562622428537e-07
418,1.124591832990518e-07,1.240780562739019e-07
419,1.1211906780772551e-07,1.2393151394007873e-07
420,1.120653081443379e-07,1.235804774069038e-07
421,1.1208916106397737e-07,1.236579549868111e-07
422,1.1203887595456763e-07,1.2379535974105238e-07
423,1.1201712624142601e-07,1.2364209567294893e-07
424,1.1237273156439187e-07,1.2363707924123446e-07
425,1.1181762005207929e-07,1.2314986008732376e-07
426,1.117098946679107e-07,1.2349562439339934e-07
427,1.1176234693266451e-07,1.2277406824523496e-07
428,1.1175310987709963e-07,1.23813990171584e-07
429,1.1199584548649e-07,1.2316515096699732e-07
430,1.1125107590714833e-07,1.2296438001158094e-07
431,1.1124703291898186e-07,1.238224029975754e-07
432,1.1174993375107078e-07,1.23576626265276e-07
433,1.11632488142277e-07,1.2245752145645383e-07
434,1.1108499364809177e-07,1.2273910954263556e-07
435,1.1107455577530345e-07,1.2258522019692464e-07
436,1.1122838117216816e-07,1.224430974389179e-07
437,1.1121642273792531e-07,1.225916292924012e-07
438,1.106276670270745e-07,1.229072239539164e-07
439,1.1092208751506405e-07,1.2197240550904098e-07
440,1.1058492788151852e-07,1.2198817955777486e-07
441,1.1077562334094182e-07,1.216263569858711e-07
442,1.107823308643674e-07,1.2232314361426688e-07
443,1.1034179436819613e-07,1.215490499362204e-07
444,1.1051204040768425e-07,1.2188944253921363e-07
445,1.1011596967591686e-07,1.2186923470380862e-07
446,1.1033247204750296e-07,1.2228217372012296e-07
447,1.0996358668080575e-07,1.2137905969211715e-07
448,1.1003525912656187e-07,1.2167548391062155e-07
449,1.1026503443645197e-07,1.224644137209907e-07
450,1.0986783394173472e-07,1.2144283800807898e-07
451,1.0993799293146367e-07,1.2145839889399213e-07
452,1.097034854069534e-07,1.2201003585232684e-07
453,1.0979790232568121e-07,1.2168635521447868e-07
454,1.0940068051468188e-07,1.207043567319488e-07
455,1.0936457073285055e-07,1.2121674330956012e-07
456,1.0935190175587195e-07,1.2058491449806752e-07
457,1.0936506811276558e-07,1.2102542257252935e-07
458,1.0925091231683837e-07,1.2070134403074917e-07
459,1.0918357418177038e-07,1.2056644038693776e-07
460,1.0900306790517789e-07,1.2064076315709826e-07
461,1.0909949565984789e-07,1.2075921063114947e-07
462,1.0921969817445643e-07,1.2085453704457905e-07
463,1.0886696344414304e-07,1.2070965738075756e-07
464,1.0889292667570771e-07,1.2039163266308606e-07
465,1.087639063257484e-07,1.199582868594007e-07
466,1.0871061562056639e-07,1.2007754435217066e-07
467,1.0870349598235407e-07,1.2018158201954066e-07
468,1.0866941124731966e-07,1.221587382360667e-07
469,1.0898254032554178e-07,1.2031298979309213e-07
470,1.08608318782899e-07,1.198391998968873e-07
471,1.0834953911853518e-07,1.2044286279433436e-07
472,1.081335696540009e-07,1.1950700695706473e-07
473,1.0790703441898586e-07,1.1981225611634727e-07
474,1.080751488302667e-07,1.192261578353282e-07
475,1.0788922111260035e-07,1.193436673929682e-07
476,1.0804851768853041e-07,1.1958395873534755e-07
477,1.0795256599749337e-07,1.1907961550150503e-07
478,1.0774923708822826e-07,1.194052714481586e-07
479,1.0784188475554402e-07,1.1990719883669954e-07
480,1.0772374992029654e-07,1.1873103034076848e-07
481,1.0770393998882355e-07,1.188139151508949e-07
482,1.0751989520940697e-07,1.1874025318547865e-07
483,1.0754216361874569e-07,1.1888293016681928e-07
484,1.0749764811635032e-07,1.1837637003964119e-07
485,1.0721730347995617e-07,1.2001407867501257e-07
486,1.0727961807788233e-07,1.1879973982331649e-07
487,1.074830038305663e-07,1.1840875657753713e-07
488,1.0712778220067776e-07,1.1938062982608244e-07
489,1.0712484765917907e-07,1.1760270979266352e-07
490,1.0722414600650154e-07,1.1829144597186314e-07
491,1.0673891637225097e-07,1.181151034757022e-07
492,1.06647377151603e-07,1.1809220268332865e-07
493,1.0645250370089343e-07,1.1820089440561787e-07
494,1.0651039872300316e-07,1.1773326491493208e-07
495,1.0654930093778603e-07,1.1753643747169917e-07
496,1.0626029478544297e-07,1.1800977972598048e-07
497,1.0623584500990546e-07,1.1791652809733932e-07
498,1.065454000581667e-07,1.1732131355302045e-07
499,1.0666566652162146e-07,1.1744083394660265e-07
500,1.0629197078060315e-07,1.1778884356772323e-07
